bowl_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bowl_0010,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0010,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.965778,4.027195,0.996814,map,0.0,0.0,0.0,0.0,,,,2.965778,4.027195,0.996814,0.0,0.0,0.976542,-0.215327,0.0,-0.0,-2.707539,,,,,,,,,,,,,,4.106885,3.598573,0.1616,0.0,0.0,-0.795139,0.606427,0.0,-0.0,-1.838474,,,,,,,,,simple_pour,,,0,True,2.0,0.0,0.0,2.876621108002476,4.219535677216798,1.126814,1.482416730894859,completed,43.4696,0,
bowl_0011,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0011,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.925958,2.200676,0.996814,map,0.0,0.0,0.0,0.0,,,,2.925958,2.200676,0.996814,0.0,0.0,0.04021,0.999191,0.0,-0.0,0.080441,,,,,,,,,,,,,,4.19759,1.778417,0.1616,0.0,0.0,-0.802753,0.596312,0.0,-0.0,-1.863795,,,,,,,,,simple_pour,,,0,True,2.0,0.0,0.0,2.908923119117398,2.411990780417046,1.126814,1.4588793312987225,completed,34.7741,0,
bowl_0012,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0012,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.512515,3.992078,0.996814,map,0.0,0.0,0.0,0.0,,,,2.512515,3.992078,0.996814,0.0,0.0,0.984384,-0.176034,0.0,-0.0,-2.78768,,,,,,,,,,,,,,1.185542,4.155859,0.1616,0.0,0.0,0.688468,0.725267,0.0,-0.0,1.518749,,,,,,,,,simple_pour,,,0,True,2.0,0.0,0.0,2.585988390533285,3.793217088492283,1.126814,1.6995311863270943,completed,53.6675,0,
bowl_0013,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0013,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.582189,1.313648,0.996814,map,0.0,0.0,0.0,0.0,,,,2.582189,1.313648,0.996814,0.0,0.0,-0.368255,0.929725,0.0,-0.0,-0.754262,,,,,,,,,,,,,,3.419835,0.876152,0.1616,0.0,0.0,-0.820414,0.57177,0.0,-0.0,-1.92427,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.727356243659377,1.4681490002846025,1.126814,1.7168486185570635,accepted_wiggle_after_raycast,64.1295,0,
bowl_0014,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0014,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.506733,3.148897,0.996814,map,0.0,0.0,0.0,0.0,,,,2.506733,3.148897,0.996814,0.0,0.0,0.996149,0.087672,0.0,-0.0,2.966023,,,,,,,,,,,,,,1.63751,2.593571,0.1616,0.0,0.0,0.739532,0.673122,0.0,-0.0,1.664749,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.7154741791235115,3.111867710440773,1.126814,1.8140411603248976,accepted_stagnant_after_raycast,60.0585,0,
bowl_0015,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0015,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.958581,3.425128,0.996814,map,0.0,0.0,0.0,0.0,,,,2.958581,3.425128,0.996814,0.0,0.0,0.938481,0.34533,0.0,-0.0,2.436411,,,,,,,,,,,,,,3.923393,3.223813,0.1616,0.0,0.0,-0.815684,0.578498,0.0,-0.0,-1.907821,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.797144064779644,3.562540135088736,1.126814,1.015051686036092,accepted_wiggle_after_raycast,58.5003,0,
bowl_0016,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0016,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.851885,1.410036,0.996814,map,0.0,0.0,0.0,0.0,,,,2.851885,1.410036,0.996814,0.0,0.0,0.914138,0.405403,0.0,-0.0,2.306753,,,,,,,,,,,,,,3.861133,1.834205,0.1616,0.0,0.0,-0.755841,0.654755,0.0,-0.0,-1.713875,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.7095698347849853,1.567168034305206,1.126814,1.1385259534634458,accepted_stagnant_after_raycast,57.4094,0,
bowl_0017,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0017,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,navigation_target_resolution_failed,pour,navigation_target_resolution_failed_retry,False,,False,False,False,False,rollin_justin,failed,,jeroen_cup_right,attempt,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,0.211721,3.131116,0.9705,map,0.0,0.0,0.0,0.0,,,,0.211721,3.131116,0.9705,0.0,0.0,0.987481,0.15774,0.0,-0.0,2.82479,,,,,,,,,,,,,,3.861133,1.834205,0.1616,0.0,0.0,-0.755841,0.654755,0.0,-0.0,-1.713875,,,,,,,,,simple_pour,,,0,False,,,,,,,,failed,60.1375,1,RIGHT/RIGHT primary -> RuntimeError: No collision-free navigation pose found for pouring into bowl_0017 with RIGHT.
bowl_0017,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0017,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,navigation_target_resolution_failed,retry_with_alternate_side,navigation_target_resolution_failed_final,False,,False,False,False,False,rollin_justin,failed,,jeroen_cup_left,attempt,2,1,0,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,0.211721,3.131116,0.9705,map,0.0,0.0,0.0,0.0,,,,0.211721,3.131116,0.9705,0.0,0.0,0.987481,0.15774,0.0,-0.0,2.82479,,,,,,,,,,,,,,3.861133,1.834205,0.1616,0.0,0.0,-0.755841,0.654755,0.0,-0.0,-1.713875,,,,,,,,,simple_pour,,,0,False,,,,,,,,failed,118.4577,1,LEFT/LEFT primary -> RuntimeError: No collision-free navigation pose found for pouring into bowl_0017 with LEFT.
bowl_0018,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0018,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,4.897959,4.270903,0.772643,map,0.0,0.0,0.0,0.0,,,,4.897959,4.270903,0.772643,0.0,0.0,-0.365644,0.930755,0.0,-0.0,-0.748649,,,,,,,,,,,,,,4.087905,4.092274,0.1616,0.0,0.0,0.596638,0.80251,0.0,-0.0,1.278611,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,5.05327218467592,4.126605350510984,0.902643,1.343443722484035,accepted_stagnant_after_raycast,51.7431,0,
bowl_0019,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0019,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,5.03776,3.58425,0.772643,map,0.0,0.0,0.0,0.0,,,,5.03776,3.58425,0.772643,0.0,0.0,0.299783,0.954008,0.0,-0.0,0.60893,,,,,,,,,,,,,,4.948783,2.2855,0.1616,0.0,0.0,0.983116,0.182981,0.0,-0.0,2.773558,,,,,,,,,simple_pour,,,0,True,2.0,0.0,0.0,5.211655740730708,3.7055123481887375,0.902643,1.3549650505578974,completed,49.2359,0,
bowl_0020,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0020,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,5.132217,4.028851,0.772643,map,0.0,0.0,0.0,0.0,,,,5.132217,4.028851,0.772643,0.0,0.0,0.957374,-0.288852,0.0,-0.0,-2.555539,,,,,,,,,,,,,,6.339025,4.244274,0.1616,0.0,0.0,-0.859292,0.511485,0.0,-0.0,-2.067769,,,,,,,,,simple_pour,,,0,True,2.0,0.0,0.0,5.014964453035223,4.205474823443053,0.902643,1.5260173358444242,completed,43.5185,0,
bowl_0021,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0021,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,5.070471,4.530851,0.772643,map,0.0,0.0,0.0,0.0,,,,5.070471,4.530851,0.772643,0.0,0.0,-0.266781,0.963757,0.0,-0.0,-0.540103,,,,,,,,,,,,,,4.159881,4.046636,0.1616,0.0,0.0,0.706811,0.707403,0.0,-0.0,1.569959,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,5.252293965614523,4.421835482682912,0.902643,1.2184482387614914,accepted_stagnant_after_raycast,85.7475,0,
bowl_0022,pour,4da765d5-73dc-4075-beca-89dfa87d3818,bowl_0022,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,jeroen_cup_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,4.838749,3.874241,0.772643,map,0.0,0.0,0.0,0.0,,,,4.838749,3.874241,0.772643,0.0,0.0,0.943289,-0.331973,0.0,-0.0,-2.464804,,,,,,,,,,,,,,3.561239,3.818755,0.1616,0.0,0.0,0.657339,0.753595,0.0,-0.0,1.434563,,,,,,,,,simple_pour,,,0,True,2.0,0.0,0.0,4.971523066788486,3.7089686406630062,0.902643,1.2071247971959769,completed,43.2252,0,
bowl_0001,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0001,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.772256,2.961304,0.996814,map,0.0,0.0,0.0,0.0,,,,2.772256,2.961304,0.996814,0.0,0.0,0.992773,0.120011,0.0,-0.0,2.900991,,,,,,,,,,,,,,3.439886,2.51745,0.0,0.0,0.0,0.993128,0.117031,0.0,-0.0,2.906993,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.721738997080316,2.755410310782767,1.126814,0.5377137060365521,accepted_stagnant_after_raycast,6.2213,0,
bowl_0002,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0002,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.833804,1.711737,0.996814,map,0.0,0.0,0.0,0.0,,,,2.833804,1.711737,0.996814,0.0,0.0,0.767249,0.64135,0.0,-0.0,1.74908,,,,,,,,,,,,,,3.414163,1.382347,0.0,0.0,0.0,0.999977,-0.006755,0.0,-0.0,-3.128082,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.871400678464763,1.503097102376294,1.126814,0.4604527478044671,accepted_wiggle_after_raycast,6.0857,0,
bowl_0003,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0003,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.638888,2.384647,0.996814,map,0.0,0.0,0.0,0.0,,,,2.638888,2.384647,0.996814,0.0,0.0,0.124745,0.992189,0.0,-0.0,0.250141,,,,,,,,,,,,,,1.978141,2.777493,0.0,0.0,0.0,-0.066153,0.997809,0.0,-0.0,-0.132403,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.586409686283091,2.59004860820646,1.126814,0.4095436797127613,accepted_wiggle_after_raycast,9.151,0,
bowl_0004,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0004,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.941434,3.65124,0.996814,map,0.0,0.0,0.0,0.0,,,,2.941434,3.65124,0.996814,0.0,0.0,0.292491,0.956268,0.0,-0.0,0.593662,,,,,,,,,,,,,,3.451957,3.202903,0.0,0.0,0.0,0.930278,0.366856,0.0,-0.0,2.390339,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,3.060026495654933,3.475513881078007,1.126814,0.2895720865603893,accepted_stagnant_after_raycast,9.7866,0,
bowl_0005,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0005,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.555916,1.576558,0.996814,map,0.0,0.0,0.0,0.0,,,,2.555916,1.576558,0.996814,0.0,0.0,0.509084,0.860717,0.0,-0.0,1.06824,,,,,,,,,,,,,,1.974625,1.953854,0.0,0.0,0.0,-0.064673,0.997907,0.0,-0.0,-0.129435,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.658029944194808,1.7623449561157989,1.126814,0.5588849116927854,accepted_wiggle_after_raycast,11.5251,0,
bowl_0006,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0006,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.573862,1.989538,0.996814,map,0.0,0.0,0.0,0.0,,,,2.573862,1.989538,0.996814,0.0,0.0,0.016323,0.999867,0.0,-0.0,0.032648,,,,,,,,,,,,,,1.975744,2.397922,0.0,0.0,0.0,-0.067278,0.997734,0.0,-0.0,-0.134658,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.566941654630091,2.201425034488109,1.126814,0.413383142746711,accepted_wiggle_after_raycast,9.4269,0,
bowl_0007,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0007,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.675214,3.764702,0.996814,map,0.0,0.0,0.0,0.0,,,,2.675214,3.764702,0.996814,0.0,0.0,-0.646377,0.763018,0.0,-0.0,-1.405654,,,,,,,,,,,,,,1.981504,4.16327,0.0,0.0,0.0,-0.066447,0.99779,0.0,-0.0,-0.132991,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.6403624367258214,3.973818177306739,1.126814,0.5309300261913579,accepted_wiggle_after_raycast,9.3809,0,
bowl_0008,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0008,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.966602,2.616432,0.996814,map,0.0,0.0,0.0,0.0,,,,2.966602,2.616432,0.996814,0.0,0.0,-0.810126,0.586256,0.0,-0.0,-1.888733,,,,,,,,,,,,,,3.380936,2.841392,0.0,0.0,0.0,0.967449,-0.253068,0.0,-0.0,-2.629893,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.9003289217727555,2.4150568530227736,1.126814,0.4102194516803044,accepted_stagnant_after_raycast,9.3909,0,
bowl_0009,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0009,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.676513,2.668433,0.996814,map,0.0,0.0,0.0,0.0,,,,2.676513,2.668433,0.996814,0.0,0.0,0.884464,-0.466608,0.0,-0.0,-2.170689,,,,,,,,,,,,,,1.972402,3.047163,0.0,0.0,0.0,-0.114387,0.993436,0.0,-0.0,-0.229276,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.796198538538289,2.8434167539364736,1.126814,0.653679831077435,accepted_stagnant_after_raycast,15.8423,0,
bowl_0010,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0010,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.965778,4.027195,0.996814,map,0.0,0.0,0.0,0.0,,,,2.965778,4.027195,0.996814,0.0,0.0,0.976542,-0.215327,0.0,-0.0,-2.707539,,,,,,,,,,,,,,3.542687,4.385256,0.0,0.0,0.0,0.97545,-0.220221,0.0,-0.0,-2.69751,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,3.1581190492154003,4.116351826881554,1.126814,0.308622170505851,accepted_stagnant_after_raycast,11.4658,0,
bowl_0011,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0011,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.925958,2.200676,0.996814,map,0.0,0.0,0.0,0.0,,,,2.925958,2.200676,0.996814,0.0,0.0,0.04021,0.999191,0.0,-0.0,0.080441,,,,,,,,,,,,,,3.396086,2.180692,0.0,0.0,0.0,0.995776,-0.091814,0.0,-0.0,-2.957705,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.942993396837141,1.989361851058984,1.126814,0.4051661439339314,accepted_stagnant_after_raycast,12.9484,0,
bowl_0012,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0012,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.512515,3.992078,0.996814,map,0.0,0.0,0.0,0.0,,,,2.512515,3.992078,0.996814,0.0,0.0,0.984384,-0.176034,0.0,-0.0,-2.78768,,,,,,,,,,,,,,2.208809,4.599659,0.0,0.0,0.0,-0.57491,0.818217,0.0,-0.0,-1.224988,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.439042285782442,4.190939149802435,1.126814,0.3211394388740622,accepted_wiggle_after_raycast,12.0185,0,
bowl_0013,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0013,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.582189,1.313648,0.996814,map,0.0,0.0,0.0,0.0,,,,2.582189,1.313648,0.996814,0.0,0.0,-0.368255,0.929725,0.0,-0.0,-0.754262,,,,,,,,,,,,,,2.757568,0.807856,0.0,0.0,0.0,0.75681,0.653635,0.0,-0.0,1.716838,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.427688288083696,1.458815497286664,1.126814,0.454842371034344,accepted_stagnant_after_raycast,8.8772,0,
bowl_0014,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0014,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.506733,3.148897,0.996814,map,0.0,0.0,0.0,0.0,,,,2.506733,3.148897,0.996814,0.0,0.0,0.996149,0.087672,0.0,-0.0,2.966023,,,,,,,,,,,,,,1.977531,3.558414,0.0,0.0,0.0,-0.074116,0.99725,0.0,-0.0,-0.148368,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.5437629898648413,3.357638468181588,1.126814,0.3804845445401901,accepted_wiggle_after_raycast,9.5182,0,
bowl_0015,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0015,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.958581,3.425128,0.996814,map,0.0,0.0,0.0,0.0,,,,2.958581,3.425128,0.996814,0.0,0.0,0.938481,0.34533,0.0,-0.0,2.436411,,,,,,,,,,,,,,3.382353,3.700855,0.0,0.0,0.0,0.9614,-0.275154,0.0,-0.0,-2.584093,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.821168256041837,3.263690948857087,1.126814,0.5197652974730842,accepted_stagnant_after_raycast,10.3609,0,
bowl_0016,pour,6a91a30d-5d2b-46df-a3f0-bb502cb0bd2b,bowl_0016,910002,apartment,full_system,simple_pouring_action,False,,,,,,,none,True,True,ok,pour,primary_success,False,,False,False,False,True,hsrb,success,LEFT,jeroen_cup_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.851885,1.410036,0.996814,map,0.0,0.0,0.0,0.0,,,,2.851885,1.410036,0.996814,0.0,0.0,0.914138,0.405403,0.0,-0.0,2.306753,,,,,,,,,,,,,,2.557025,0.807111,0.0,0.0,0.0,0.548384,0.836227,0.0,-0.0,1.160861,,,,,,,,,simple_pour,,,0,False,2.0,0.0,0.0,2.694752580836288,1.2677211327307518,1.126814,0.3092240974412963,accepted_stagnant_after_raycast,10.24,0,
