target_name,spawn_pose_xyz,environment_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons,wiping_phase_reached,wiping_stall_status
wipe_target_0001,"[2.5694, 3.6558, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0001,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.569414,3.655757,0.951814,island_countertop,,,,,,,,2.569414,3.655757,0.951814,0.0,0.0,0.999955,0.009439,0.0,-0.0,3.122715,,,,,,,,,,,,,,1.683343,3.802232,0.0,0.0,0.0,0.108185,0.994131,0.0,-0.0,0.216795,,,,,,,,,wipe,,,3,True,67,62,0.9393939393939394,2.618193546460914,3.5553824114406165,0.951814,0.7236851091205252,completed,11.3538,0,,True,
wipe_target_0002,"[2.7917, 2.5326, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0002,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.791722,2.532647,0.951814,island_countertop,,,,,,,,2.791722,2.532647,0.951814,0.0,0.0,-0.749788,0.661678,0.0,-0.0,-1.695483,,,,,,,,,,,,,,3.801961,2.348731,0.0,0.0,0.0,0.999325,-0.036738,0.0,-0.0,-3.068101,,,,,,,,,wipe,,,3,True,67,64,0.9696969696969697,2.8704995109211238,2.6167014835112767,0.951814,0.9535779006081859,completed,28.9995,0,,True,
wipe_target_0003,"[2.4738, 2.047, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0003,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.473835,2.04704,0.951814,island_countertop,,,,,,,,2.473835,2.04704,0.951814,0.0,0.0,0.041645,0.999132,0.0,-0.0,0.083315,,,,,,,,,,,,,,1.476757,2.54465,0.0,0.0,0.0,-0.068624,0.997643,0.0,-0.0,-0.137356,,,,,,,,,wipe,,,3,True,67,45,0.6818181818181818,2.449173038556614,1.969886083502857,0.951814,0.8994945468352247,completed,32.6071,0,,True,
wipe_target_0004,"[2.5591, 2.8007, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0004,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.559108,2.800684,0.951814,island_countertop,,,,,,,,2.559108,2.800684,0.951814,0.0,0.0,-0.626747,0.779223,0.0,-0.0,-1.354742,,,,,,,,,,,,,,1.565295,3.152123,0.0,0.0,0.0,0.046847,0.998902,0.0,-0.0,0.093729,,,,,,,,,wipe,,,3,True,67,51,0.7727272727272727,2.529037465790735,2.713948631273149,0.951814,0.9195479535423238,completed,36.9674,0,,True,
wipe_target_0005,"[2.7944, 3.01, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0005,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,garmi,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,2.794352,3.009972,0.951814,island_countertop,,,,,,,,2.794352,3.009972,0.951814,0.0,0.0,0.940643,0.339398,0.0,-0.0,2.449038,,,,,,,,,,,,,,1.565295,3.152123,0.0,0.0,0.0,0.046847,0.998902,0.0,-0.0,0.093729,,,,,,,,,wipe,,,3,False,,,,,,,,,18.2383,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target.,False,
wipe_target_0006,"[2.6299, 2.3046, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0006,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.629911,2.304635,0.951814,island_countertop,,,,,,,,2.629911,2.304635,0.951814,0.0,0.0,-0.040645,0.999174,0.0,-0.0,-0.081312,,,,,,,,,,,,,,1.526159,2.646519,0.0,0.0,0.0,0.018812,0.999823,0.0,-0.0,0.037626,,,,,,,,,wipe,,,3,True,67,45,0.6818181818181818,2.592938263878407,2.232565649131567,0.951814,0.9520363222856858,completed,39.7334,0,,True,
wipe_target_0007,"[2.7312, 2.2158, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0007,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.731231,2.215848,0.951814,island_countertop,,,,,,,,2.731231,2.215848,0.951814,0.0,0.0,0.251567,0.96784,0.0,-0.0,0.508597,,,,,,,,,,,,,,1.528927,2.44833,0.0,0.0,0.0,0.087372,0.996176,0.0,-0.0,0.174966,,,,,,,,,wipe,,,3,True,67,66,1.0,2.6196953554617255,2.174942429358179,0.951814,0.9673901530093738,completed,46.6902,0,,True,
wipe_target_0008,"[2.4406, 2.432, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0008,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.440644,2.43202,0.951814,island_countertop,,,,,,,,2.440644,2.43202,0.951814,0.0,0.0,-0.579964,0.814642,0.0,-0.0,-1.237368,,,,,,,,,,,,,,1.528045,2.97675,0.0,0.0,0.0,-0.060976,0.998139,0.0,-0.0,-0.122028,,,,,,,,,wipe,,,3,True,67,51,0.7727272727272727,2.420937766305515,2.3423598314983014,0.951814,0.8876121548947663,completed,33.5111,0,,True,
wipe_target_0009,"[2.4546, 1.3795, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0009,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.454603,1.379466,0.951814,island_countertop,,,,,,,,2.454603,1.379466,0.951814,0.0,0.0,0.947265,0.320452,0.0,-0.0,2.489178,,,,,,,,,,,,,,1.645786,1.210818,0.0,0.0,0.0,0.190737,0.981641,0.0,-0.0,0.383825,,,,,,,,,wipe,,,3,True,67,65,0.9848484848484849,2.51331395780348,1.278263092682619,0.951814,0.7227808596236273,completed,28.3462,0,,True,
wipe_target_0010,"[2.5, 2.2247, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0010,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.500015,2.224657,0.951814,island_countertop,,,,,,,,2.500015,2.224657,0.951814,0.0,0.0,0.88097,-0.473172,0.0,-0.0,-2.155817,,,,,,,,,,,,,,1.647149,2.58654,0.0,0.0,0.0,0.024115,0.999709,0.0,-0.0,0.048235,,,,,,,,,wipe,,,3,True,67,54,0.8181818181818182,2.4596776429814398,2.1362219349621645,0.951814,0.9018127677364686,completed,34.7126,0,,True,
wipe_target_0011,"[2.7942, 1.5973, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0011,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.794151,1.597259,0.951814,island_countertop,,,,,,,,2.794151,1.597259,0.951814,0.0,0.0,0.423774,0.905768,0.0,-0.0,0.875216,,,,,,,,,,,,,,3.761095,1.296733,0.0,0.0,0.0,0.995332,-0.096512,0.0,-0.0,-2.948269,,,,,,,,,wipe,,,3,True,67,53,0.803030303030303,2.8608435960486234,1.6654739891013595,0.951814,0.9687094319523679,completed,53.0842,0,,True,
wipe_target_0012,"[2.9151, 3.8991, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0012,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.915095,3.899075,0.951814,island_countertop,,,,,,,,2.915095,3.899075,0.951814,0.0,0.0,0.999983,-0.005762,0.0,-0.0,-3.130069,,,,,,,,,,,,,,3.986545,3.555349,0.0,0.0,0.0,0.999679,0.025345,0.0,-0.0,3.090897,,,,,,,,,wipe,,,3,True,67,46,0.696969696969697,2.9271049533340343,3.98099945811171,0.951814,0.8907974638503062,completed,29.6993,0,,True,
wipe_target_0013,"[2.676, 1.9451, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0013,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.67604,1.945083,0.951814,island_countertop,,,,,,,,2.67604,1.945083,0.951814,0.0,0.0,0.680597,0.732658,0.0,-0.0,1.497154,,,,,,,,,,,,,,1.596396,2.075232,0.0,0.0,0.0,0.084563,0.996418,0.0,-0.0,0.169328,,,,,,,,,wipe,,,3,True,67,64,0.9696969696969697,2.601653229256586,1.8571184872627193,0.951814,0.9434617283318539,completed,43.5655,0,,True,
wipe_target_0014,"[2.9045, 2.8594, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0014,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,2.904492,2.859439,0.951814,island_countertop,,,,,,,,2.904492,2.859439,0.951814,0.0,0.0,-0.637448,0.770494,0.0,-0.0,-1.382363,,,,,,,,,,,,,,3.807304,2.563424,0.0,0.0,0.0,0.998243,0.059255,0.0,-0.0,3.023012,,,,,,,,,wipe,,,3,True,67,64,0.9696969696969697,2.953548171390307,2.9636719563121403,0.951814,0.9040334589185138,completed,35.3578,0,,True,
wipe_target_0015,"[3.0423, 3.1424, 0.9518]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0015,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,3.042268,3.14235,0.951814,island_countertop,,,,,,,,3.042268,3.14235,0.951814,0.0,0.0,0.989457,-0.14483,0.0,-0.0,-2.850911,,,,,,,,,,,,,,3.878622,2.526918,0.0,0.0,0.0,0.97857,0.205912,0.0,-0.0,2.726801,,,,,,,,,wipe,,,3,True,67,43,0.6515151515151515,3.0842479091373605,3.2073770763640157,0.951814,0.8992732682324983,completed,34.5395,0,,True,
wipe_target_0016,"[0.205, 3.3036, 0.9255]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0016,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,garmi,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,0.205023,3.303556,0.9255,countertop,,,,,,,,0.205023,3.303556,0.9255,0.0,0.0,-0.475165,0.879897,0.0,-0.0,-0.990304,,,,,,,,,,,,,,3.878622,2.526918,0.0,0.0,0.0,0.97857,0.205912,0.0,-0.0,2.726801,,,,,,,,,wipe,,,3,False,,,,,,,,,22.9959,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target.,False,
wipe_target_0017,"[0.4585, 3.0931, 0.9255]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0017,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,wiping_motion_wiggle_after_phase_reached,task_failed,partial_wipe_wiggle_stalled,False,,False,False,False,False,garmi,partial_wipe_stalled,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,0.458528,3.093056,0.9255,countertop,,,,,,,,0.458528,3.093056,0.9255,0.0,0.0,0.226564,0.973996,0.0,-0.0,0.457097,,,,,,,,,,,,,,1.199725,3.177724,0.0,0.0,0.0,0.97995,0.199243,0.0,-0.0,2.740422,,,,,,,,,wipe,,,3,True,67,59,0.8939393939393939,0.43519855152974557,3.1966623806454355,0.9255000600000001,0.7740774711346561,completed,140.7367,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 650 ticks in WipingAction (status=wiggle, max link displacement 0.01756m over 25 ticks, wiggle=True). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 625 ticks in WipingAction (status=wiggle, max link displacement 0.03411m over 25 ticks, wiggle=True).",True,wiggle
wipe_target_0018,"[0.4, 2.9414, 0.9255]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0018,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,garmi,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,0.400004,2.941358,0.9255,countertop,,,,,,,,0.400004,2.941358,0.9255,0.0,0.0,0.132558,0.991175,0.0,-0.0,0.265898,,,,,,,,,,,,,,1.199725,3.177724,0.0,0.0,0.0,0.97995,0.199243,0.0,-0.0,2.740422,,,,,,,,,wipe,,,3,False,,,,,,,,,24.5599,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target.,False,
wipe_target_0019,"[5.168, 3.5781, 0.7276]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0019,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,5.168038,3.578144,0.727643,table_area_main,,,,,,,,5.168038,3.578144,0.727643,0.0,0.0,0.890619,-0.45475,0.0,-0.0,-2.197411,,,,,,,,,,,,,,6.081045,3.920708,0.0,0.0,0.0,0.958791,-0.284112,0.0,-0.0,-2.565432,,,,,,,,,wipe,,,3,True,67,46,0.696969696969697,5.109389408821041,3.636592515818361,0.727643,0.9670413303439569,completed,28.5147,0,,True,
wipe_target_0020,"[4.7328, 4.0221, 0.7276]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0020,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,4.732844,4.02207,0.727643,table_area_main,,,,,,,,4.732844,4.02207,0.727643,0.0,0.0,0.632166,0.774833,0.0,-0.0,1.368691,,,,,,,,,,,,,,3.921248,4.435284,0.0,0.0,0.0,-0.143979,0.989581,0.0,-0.0,-0.288963,,,,,,,,,wipe,,,3,True,67,66,1.0,4.691084634320759,3.910851706350063,0.727643,1.0600014611220387,completed,33.8799,0,,True,
wipe_target_0021,"[4.9395, 3.3512, 0.7276]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0021,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,4.939503,3.351172,0.727643,table_area_main,,,,,,,,4.939503,3.351172,0.727643,0.0,0.0,-0.537396,0.84333,0.0,-0.0,-1.134693,,,,,,,,,,,,,,4.322509,2.701376,0.0,0.0,0.0,0.580379,0.814347,0.0,-0.0,1.238387,,,,,,,,,wipe,,,3,True,67,58,0.8787878787878788,5.04383827791382,3.347504720319949,0.727643,1.0686779877613035,completed,34.5142,0,,True,
wipe_target_0022,"[4.7507, 4.4959, 0.7276]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0022,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,4.750693,4.495917,0.727643,table_area_main,,,,,,,,4.750693,4.495917,0.727643,0.0,0.0,-0.782887,0.622164,0.0,-0.0,-1.798585,,,,,,,,,,,,,,3.9532,4.181404,0.0,0.0,0.0,0.345402,0.938455,0.0,-0.0,0.705333,,,,,,,,,wipe,,,3,True,67,53,0.803030303030303,4.721923709228857,4.404958518277708,0.727643,1.078917471163621,completed,43.0733,0,,True,
wipe_target_0023,"[4.9353, 3.6395, 0.7276]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0023,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,4.935291,3.639452,0.727643,table_area_main,,,,,,,,4.935291,3.639452,0.727643,0.0,0.0,0.844463,0.535614,0.0,-0.0,2.011124,,,,,,,,,,,,,,4.05456,3.871579,0.0,0.0,0.0,-0.029485,0.999565,0.0,-0.0,-0.058978,,,,,,,,,wipe,,,3,True,67,63,0.9545454545454546,4.888677577930494,3.5360750853293377,0.727643,1.0916525482858006,completed,43.1789,0,,True,
wipe_target_0024,"[4.9292, 4.1982, 0.7276]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0024,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,4.929193,4.198202,0.727643,table_area_main,,,,,,,,4.929193,4.198202,0.727643,0.0,0.0,0.344179,0.938904,0.0,-0.0,0.702729,,,,,,,,,,,,,,3.87113,4.196235,0.0,0.0,0.0,0.11476,0.993393,0.0,-0.0,0.230027,,,,,,,,,wipe,,,3,True,67,66,1.0,4.827643881969876,4.136547873679422,0.727643,1.0692879507563193,completed,36.5636,0,,True,
wipe_target_0025,"[5.1227, 3.7031, 0.7276]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0025,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,5.122717,3.703115,0.727643,table_area_main,,,,,,,,5.122717,3.703115,0.727643,0.0,0.0,0.904727,0.425992,0.0,-0.0,2.261476,,,,,,,,,,,,,,6.059584,3.245991,0.0,0.0,0.0,0.999069,0.043152,0.0,-0.0,3.055262,,,,,,,,,wipe,,,3,True,67,48,0.7272727272727273,5.169047084577855,3.776043215512153,0.727643,1.1003590838683104,completed,39.9608,0,,True,
wipe_target_0026,"[-0.0226, 1.6134, 0.4992]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0026,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.022638,1.613391,0.499192,apartment/cabinet1,,,,,,,,-0.022638,1.613391,0.499192,0.0,-0.707107,0.0,0.707107,-0.0,-1.570796,0.0,,,,,,,,,,,,,,-0.54675,0.850818,0.0,0.0,0.0,0.790866,0.611989,0.0,-0.0,1.824446,,,,,,,,,wipe,,,3,True,67,54,0.8181818181818182,-0.02263800000000004,1.6285960903156083,0.5951952037297679,1.0944944904563705,completed,99.8479,0,,True,
wipe_target_0027,"[-0.0226, 1.4297, 0.5964]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0027,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,garmi,success,LEFT,sponge_left,fallback,2,1,1,True,True,False,,,,,,,,,,,,-0.022638,1.429737,0.596426,apartment/cabinet1,,,,,,,,-0.022638,1.429737,0.596426,0.0,-0.707107,0.0,0.707107,-0.0,-1.570796,0.0,,,,,,,,,,,,,,0.15442,0.561557,0.0,0.0,0.0,0.678859,0.734269,0.0,-0.0,1.492415,,,,,,,,,wipe,,,3,True,67,54,0.8181818181818182,-0.02263800000000004,1.444942778980336,0.6924293657627316,0.9970626845641527,completed,160.0064,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01285m over 25 ticks, wiggle=True).",True,
wipe_target_0028,"[-0.0226, 1.3834, 0.1736]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0028,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,garmi,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.022638,1.383411,0.173581,apartment/cabinet1,,,,,,,,-0.022638,1.383411,0.173581,0.0,-0.707107,0.0,0.707107,-0.0,-1.570796,0.0,,,,,,,,,,,,,,-0.795336,1.784977,0.0,0.0,0.0,0.092583,0.995705,0.0,-0.0,0.185431,,,,,,,,,wipe,,,3,True,67,53,0.803030303030303,-0.02263800000000004,1.3759261066608106,0.26868728951921134,1.412875057500006,completed,89.2151,0,,True,
wipe_target_0029,"[-0.0211, 1.9482, 0.9291]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0029,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,wiping_motion_wiggle_after_phase_reached,task_failed,partial_wipe_wiggle_stalled,False,,False,False,False,False,garmi,partial_wipe_stalled,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-0.021112,1.948174,0.929055,apartment/cabinet2,,,,,,,,-0.021112,1.948174,0.929055,0.0,-0.707107,0.0,0.707107,-0.0,-1.570796,0.0,,,,,,,,,,,,,,-0.603394,1.904537,0.0,0.0,0.0,-0.028906,0.999582,0.0,-0.0,-0.057819,,,,,,,,,wipe,,,3,True,67,55,0.8333333333333334,-0.021112000000000013,1.9860593198895393,1.0205186603350074,0.698280547268776,completed,131.287,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00715m over 25 ticks, wiggle=True). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.02345m over 25 ticks, wiggle=True).",True,wiggle
wipe_target_0030,"[-0.0209, 2.3415, 0.6214]",apartment,space_wiping,664978fe-91bc-4f39-bd0c-209cbb03a3f8,wipe_target_0030,910004,apartment,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,garmi,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,-0.020949,2.341527,0.621379,apartment/cabinet3,,,,,,,,-0.020949,2.341527,0.621379,0.0,-0.707107,0.0,0.707107,-0.0,-1.570796,0.0,,,,,,,,,,,,,,-0.603394,1.904537,0.0,0.0,0.0,-0.028906,0.999582,0.0,-0.0,-0.057819,,,,,,,,,wipe,,,3,False,,,,,,,,,31.2157,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target.,False,
